Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GP,LapTimeSeconds
9,44,5.0,2.0,229.0,261.0,283.0,300.0,1,3,5.0,0,3,0,9.52425215480818,22.9,31.0,1008.5,0,39.0,124,1.7,2025,3,76.163
17,55,6.0,2.0,188.0,232.0,273.5594525235244,245.0,0,3,6.0,0,11,0,9.52425215480818,22.9,31.0,1008.5,0,39.0,124,1.7,2025,3,107.576
14,31,6.0,2.0,196.0,239.0,273.5594525235244,267.0,0,3,6.0,0,4,0,9.52425215480818,22.9,31.0,1008.5,0,39.0,124,1.7,2025,3,102.894
3,87,6.0,2.0,205.0,237.0,273.5594525235244,237.0,0,3,6.0,0,4,0,9.52425215480818,22.9,31.0,1008.5,0,39.0,124,1.7,2025,3,96.465
13,4,3.0,2.0,230.0,263.0,283.0,298.0,1,3,3.0,0,6,0,9.52425215480818,22.9,31.0,1008.5,0,39.0,124,1.7,2025,3,75.942
15,81,3.0,2.0,230.0,263.0,283.0,296.0,1,3,3.0,0,6,0,9.52425215480818,22.9,31.0,1008.5,0,39.0,124,1.7,2025,3,75.5
7,10,3.0,1.0,178.0,229.0,273.5594525235244,145.0,0,3,3.0,1,1,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,106.974
18,18,6.0,2.0,185.0,226.0,273.5594525235244,203.0,0,3,3.0,1,2,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,102.152
1,14,6.0,2.0,189.0,185.0,273.5594525235244,199.0,0,3,3.0,1,2,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,101.718
2,12,4.0,2.0,194.0,238.0,273.5594525235244,253.0,0,3,4.0,0,7,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,93.866
16,63,4.0,2.0,202.0,237.0,273.5594525235244,279.0,0,3,3.0,1,7,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,93.278
12,16,6.0,2.0,207.0,240.0,273.5594525235244,251.0,0,3,6.0,0,3,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,89.107
20,1,5.0,2.0,204.0,201.0,273.5594525235244,224.0,0,3,5.0,0,10,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,106.576
9,44,6.0,2.0,212.0,243.0,273.5594525235244,276.0,0,3,6.0,0,3,0,9.52425215480818,22.9,31.0,1008.7,0,38.5,105,2.3,2025,3,85.04
13,4,4.0,2.0,173.0,210.0,273.5594525235244,192.0,0,3,4.0,0,6,0,9.52425215480818,22.9,31.0,1008.6,0,38.2,333,1.7,2025,3,106.177
15,81,4.0,2.0,164.0,215.0,131.0,239.0,0,3,4.0,0,6,0,9.52425215480818,22.9,31.0,1008.6,0,38.2,333,1.7,2025,3,104.073
13,4,5.0,3.0,170.0,197.0,278.0,273.0,0,3,5.0,0,6,0,9.52425215480818,22.9,32.0,1008.7,0,37.0,286,1.5,2025,3,121.583
15,81,5.0,2.0,196.0,206.0,280.0,191.0,0,3,5.0,0,6,0,9.52425215480818,22.9,32.0,1008.7,0,37.0,286,1.5,2025,3,119.946
13,4,6.0,3.0,233.0,264.0,281.0,299.0,1,3,6.0,0,6,0,9.52425215480818,22.8,32.0,1008.7,0,36.9,285,3.6,2025,3,75.894
4,5,8.0,3.0,234.0,262.0,276.0,299.0,1,3,2.0,1,5,0,9.52425215480818,22.8,32.0,1008.7,0,36.9,285,3.6,2025,3,76.34
10,27,8.0,3.0,231.0,262.0,263.0,299.0,0,3,2.0,1,5,0,9.52425215480818,22.8,32.0,1008.7,0,36.9,285,3.6,2025,3,76.819
2,12,6.0,3.0,229.0,263.0,282.0,298.0,0,3,2.0,1,7,0,9.52425215480818,22.8,33.0,1008.7,0,36.3,315,2.4,2025,3,75.99
15,81,6.0,2.0,229.0,265.0,273.5594525235244,106.0,0,3,6.0,0,6,0,9.52425215480818,22.8,33.0,1008.7,0,36.3,315,2.4,2025,3,98.301
17,55,8.0,3.0,232.0,263.0,280.0,297.0,0,3,2.0,1,11,0,9.52425215480818,22.8,33.0,1008.7,0,36.3,315,2.4,2025,3,76.827
14,31,8.0,3.0,227.0,261.0,284.0,300.0,1,3,2.0,1,4,1,9.52425215480818,22.8,33.0,1008.7,0,36.3,315,2.4,2025,3,76.613
18,18,8.0,3.0,229.0,263.0,280.0,299.0,1,2,2.0,1,2,1,9.52425215480818,22.8,33.0,1008.7,0,36.3,315,2.4,2025,3,75.817
3,87,8.0,3.0,230.0,264.0,282.0,301.0,1,3,2.0,1,4,1,9.52425215480818,22.8,33.0,1008.7,0,36.3,315,2.4,2025,3,76.077
7,10,5.0,2.0,230.0,262.0,273.5594525235244,134.0,0,3,2.0,1,1,3,9.52425215480818,22.7,32.0,1008.7,0,36.3,164,2.1,2025,3,95.8
13,4,7.0,3.0,189.0,126.0,273.5594525235244,133.0,0,3,7.0,0,6,3,9.52425215480818,22.7,32.0,1008.7,0,36.3,164,2.1,2025,3,112.466
4,5,9.0,3.0,186.0,110.0,273.5594525235244,84.0,0,3,3.0,1,5,3,9.52425215480818,22.7,32.0,1008.7,0,36.3,164,2.1,2025,3,129.727
10,27,9.0,3.0,195.0,172.0,273.5594525235244,160.0,0,3,3.0,1,5,3,9.52425215480818,22.7,32.0,1008.7,0,36.3,164,2.1,2025,3,116.493
11,30,6.0,3.0,230.0,163.0,273.5594525235244,196.0,0,3,2.0,1,9,3,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,111.174
2,12,7.0,3.0,145.0,160.0,273.5594525235244,188.0,0,3,3.0,1,7,3,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,124.182
8,6,6.0,3.0,132.0,174.0,273.5594525235244,178.0,0,3,2.0,1,9,3,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,119.125
12,16,8.0,3.0,125.0,173.0,273.5594525235244,157.0,0,3,2.0,1,3,11,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,119.203
17,55,9.0,3.0,137.0,190.0,273.5594525235244,210.0,0,3,3.0,1,11,3,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,125.785
14,31,9.0,3.0,149.0,206.0,273.5594525235244,185.0,0,3,3.0,1,4,11,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,122.459
9,44,8.0,3.0,124.0,135.0,273.5594525235244,138.0,0,3,2.0,1,3,11,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,142.046
0,23,8.0,3.0,129.0,193.0,273.5594525235244,145.0,0,3,2.0,1,11,11,9.52425215480818,22.6,33.0,1008.6,0,36.4,271,2.1,2025,3,139.896
18,18,9.0,3.0,115.0,185.0,273.5594525235244,131.0,0,2,3.0,1,2,11,9.52425215480818,22.5,33.0,1008.7,0,37.1,295,1.4,2025,3,140.456
4,5,11.0,4.0,230.0,262.0,279.0,298.0,1,3,5.0,0,5,0,9.52425215480818,23.0,29.0,1008.7,0,40.4,287,2.6,2025,3,76.683
20,1,7.0,3.0,224.0,262.0,281.0,301.0,1,3,2.0,1,10,0,9.52425215480818,23.0,29.0,1008.7,0,40.4,287,2.6,2025,3,75.4
18,18,11.0,4.0,229.0,263.0,281.0,298.0,1,3,2.0,1,2,0,9.52425215480818,23.0,30.0,1008.6,0,40.1,0,1.6,2025,3,76.15
1,14,9.0,4.0,231.0,264.0,280.0,299.0,1,3,2.0,1,2,0,9.52425215480818,23.0,30.0,1008.6,0,40.1,0,1.6,2025,3,75.98
12,16,10.0,4.0,230.0,264.0,282.0,302.0,1,3,4.0,0,3,0,9.52425215480818,23.0,30.0,1008.6,0,40.1,0,1.6,2025,3,75.604
9,44,10.0,4.0,229.0,262.0,281.0,301.0,1,3,4.0,0,3,0,9.52425215480818,23.0,30.0,1008.6,0,40.1,0,1.6,2025,3,75.765
8,6,8.0,4.0,232.0,263.0,283.0,300.0,1,3,4.0,0,9,0,9.52425215480818,23.0,30.0,1008.6,0,40.1,0,1.6,2025,3,75.8
4,5,12.0,4.0,208.0,240.0,273.5594525235244,253.0,0,3,6.0,0,5,0,9.52425215480818,23.0,30.0,1008.6,0,40.1,0,1.6,2025,3,95.73
2,12,9.0,4.0,228.0,261.0,279.0,298.0,1,3,6.0,0,7,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,76.122
16,63,7.0,4.0,232.0,264.0,282.0,300.0,1,3,3.0,0,7,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,75.551
13,4,9.0,4.0,231.0,263.0,281.0,297.0,1,3,2.0,1,6,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,75.261
0,23,10.0,4.0,232.0,263.0,280.0,297.0,1,3,4.0,0,11,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,76.362
20,1,8.0,3.0,173.0,225.0,273.5594525235244,176.0,0,3,3.0,1,10,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,106.604
7,10,7.0,3.0,225.0,262.0,281.0,301.0,1,3,5.0,0,1,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,76.361
1,14,10.0,4.0,194.0,207.0,273.5594525235244,195.0,0,3,3.0,1,2,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,101.715
18,18,12.0,4.0,140.0,220.0,273.5594525235244,227.0,0,3,3.0,1,2,0,9.52425215480818,22.9,30.0,1008.6,0,40.0,170,0.7,2025,3,110.539
12,16,11.0,4.0,169.0,236.0,273.5594525235244,258.0,0,3,5.0,0,3,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,102.089
15,81,8.0,3.0,235.0,265.0,280.0,299.0,1,3,2.0,1,6,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,75.241
9,44,11.0,4.0,198.0,238.0,273.5594525235244,243.0,0,3,5.0,0,3,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,96.799
8,6,9.0,4.0,191.0,230.0,273.5594525235244,262.0,0,3,5.0,0,9,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,99.272
17,55,11.0,4.0,230.0,264.0,276.0,297.0,1,3,5.0,0,11,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,76.108
2,12,10.0,4.0,186.0,229.0,273.5594525235244,212.0,0,3,7.0,0,7,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,101.134
16,63,8.0,4.0,128.0,228.0,273.5594525235244,263.0,0,3,4.0,0,7,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,275,1.4,2025,3,108.123
13,4,10.0,4.0,181.0,195.0,273.5594525235244,223.0,0,3,3.0,1,6,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,267,1.4,2025,3,98.627
0,23,11.0,4.0,196.0,239.0,273.5594525235244,283.0,0,3,5.0,0,11,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,267,1.4,2025,3,91.588
7,10,8.0,3.0,177.0,232.0,273.5594525235244,242.0,0,3,6.0,0,1,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,267,1.4,2025,3,98.754
15,81,9.0,3.0,189.0,201.0,273.5594525235244,212.0,0,3,3.0,1,6,0,9.52425215480818,22.9,30.0,1008.6,0,39.3,267,1.4,2025,3,105.547
17,55,12.0,4.0,187.0,233.0,273.5594525235244,279.0,0,3,6.0,0,11,0,9.52425215480818,23.0,30.0,1008.7,0,39.5,298,2.1,2025,3,102.171
4,5,14.0,5.0,231.0,260.0,281.0,297.0,1,3,2.0,1,5,0,9.52425215480818,23.2,28.0,1008.7,0,39.4,308,2.6,2025,3,76.26
8,6,11.0,5.0,232.0,263.0,283.0,300.0,1,3,2.0,1,9,0,9.52425215480818,23.2,28.0,1008.7,0,39.4,308,2.6,2025,3,75.51
2,12,12.0,5.0,231.0,261.0,279.0,297.0,1,3,2.0,1,7,0,9.52425215480818,23.2,28.0,1008.7,0,39.4,308,2.6,2025,3,75.772
9,44,13.0,5.0,231.0,260.0,280.0,300.0,0,3,2.0,1,3,0,9.52425215480818,23.2,28.0,1008.7,0,39.4,308,2.6,2025,3,76.011
12,16,13.0,5.0,232.0,263.0,284.0,302.0,0,3,2.0,1,3,0,9.52425215480818,23.2,28.0,1008.7,0,39.4,308,2.6,2025,3,75.736
16,63,10.0,5.0,235.0,263.0,283.0,301.0,1,3,2.0,1,7,0,9.52425215480818,23.2,28.0,1008.7,0,39.4,308,2.6,2025,3,75.334
20,1,10.0,4.0,231.0,262.0,282.0,299.0,1,3,5.0,0,10,0,9.52425215480818,23.3,29.0,1008.6,0,39.2,316,1.2,2025,3,75.394
17,55,14.0,5.0,233.0,263.0,282.0,299.0,1,3,2.0,1,11,0,9.52425215480818,23.3,29.0,1008.6,0,39.2,316,1.2,2025,3,75.198
0,23,13.0,5.0,231.0,264.0,280.0,298.0,1,3,2.0,1,11,0,9.52425215480818,23.3,29.0,1008.6,0,39.2,316,1.2,2025,3,75.521
4,5,15.0,5.0,144.0,236.0,273.5594525235244,249.0,0,3,3.0,1,5,0,9.52425215480818,23.3,29.0,1008.6,0,39.2,316,1.2,2025,3,102.496
7,10,10.0,4.0,231.0,263.0,283.0,302.0,1,3,2.0,1,1,0,9.52425215480818,23.3,29.0,1008.6,0,39.2,316,1.2,2025,3,75.505
8,6,12.0,5.0,176.0,199.0,273.5594525235244,141.0,0,3,3.0,1,9,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,107.421
18,18,14.0,5.0,233.0,264.0,281.0,297.0,1,2,2.0,1,2,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,75.497
1,14,12.0,5.0,232.0,266.0,281.0,298.0,1,2,2.0,1,2,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,75.442
2,12,13.0,5.0,183.0,204.0,273.5594525235244,215.0,0,3,3.0,1,7,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,107.97
15,81,11.0,4.0,234.0,265.0,283.0,298.0,1,3,5.0,0,6,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,75.214
9,44,14.0,5.0,189.0,234.0,273.5594525235244,245.0,0,3,3.0,1,3,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,113.567
12,16,14.0,5.0,205.0,238.0,273.5594525235244,247.0,0,3,3.0,1,3,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,107.302
13,4,12.0,5.0,233.0,266.0,282.0,298.0,0,3,5.0,0,6,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,75.469
16,63,11.0,5.0,181.0,188.0,273.5594525235244,255.0,0,3,3.0,1,7,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,106.227
20,1,11.0,4.0,206.0,228.0,273.5594525235244,222.0,0,3,6.0,0,10,0,9.52425215480818,23.3,28.0,1008.6,0,39.0,143,2.0,2025,3,98.732
17,55,15.0,5.0,188.0,234.0,273.5594525235244,275.0,0,3,3.0,1,11,0,9.52425215480818,23.3,28.0,1008.6,0,38.3,145,0.9,2025,3,102.683
0,23,14.0,5.0,169.0,182.0,273.5594525235244,228.0,0,3,3.0,1,11,0,9.52425215480818,23.3,28.0,1008.6,0,38.3,145,0.9,2025,3,106.4
7,10,11.0,4.0,180.0,230.0,273.5594525235244,216.0,0,3,3.0,1,1,0,9.52425215480818,23.3,28.0,1008.6,0,38.3,145,0.9,2025,3,105.272
18,18,15.0,5.0,174.0,220.0,273.5594525235244,190.0,0,2,3.0,1,2,0,9.52425215480818,23.3,28.0,1008.6,0,38.3,145,0.9,2025,3,104.703
1,14,13.0,5.0,180.0,182.0,273.5594525235244,172.0,0,2,3.0,1,2,0,9.52425215480818,23.2,28.0,1008.6,0,38.3,256,1.2,2025,3,105.437
15,81,12.0,4.0,191.0,218.0,273.5594525235244,211.0,0,3,6.0,0,6,0,9.52425215480818,23.2,28.0,1008.6,0,38.3,256,1.2,2025,3,98.969
18,18,17.0,6.0,230.0,264.0,280.0,298.0,1,3,2.0,1,2,0,9.52425215480818,23.0,29.0,1008.6,0,38.8,267,1.3,2025,3,75.767
1,14,15.0,6.0,231.0,264.0,281.0,298.0,1,3,2.0,1,2,0,9.52425215480818,23.0,29.0,1008.6,0,38.8,267,1.3,2025,3,75.853
8,6,14.0,6.0,230.0,264.0,281.0,300.0,1,3,5.0,0,9,0,9.52425215480818,23.0,29.0,1008.6,0,38.8,267,1.3,2025,3,75.746
13,4,15.0,6.0,231.0,265.0,282.0,301.0,1,3,2.0,1,6,0,9.52425215480818,23.0,29.0,1008.6,0,38.8,267,1.3,2025,3,74.962
15,81,14.0,5.0,237.0,264.0,282.0,299.0,1,3,2.0,1,6,0,9.52425215480818,23.0,29.0,1008.6,0,38.8,267,1.3,2025,3,74.821
20,1,13.0,5.0,234.0,263.0,281.0,299.0,1,3,2.0,1,10,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,74.772
16,63,13.0,6.0,237.0,263.0,282.0,302.0,1,3,2.0,1,7,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,75.039
7,10,13.0,5.0,228.0,262.0,281.0,301.0,1,3,4.0,0,1,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,76.222
18,18,18.0,6.0,196.0,205.0,273.5594525235244,211.0,0,3,3.0,1,2,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,101.357
0,23,16.0,6.0,235.0,264.0,279.0,298.0,1,3,5.0,0,11,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,76.2
1,14,16.0,6.0,191.0,217.0,273.5594525235244,199.0,0,3,3.0,1,2,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,99.973
17,55,17.0,6.0,234.0,263.0,280.0,297.0,1,3,5.0,0,11,0,9.52425215480818,22.9,29.0,1008.5,0,38.8,251,1.8,2025,3,75.87
8,6,15.0,6.0,207.0,223.0,273.5594525235244,258.0,0,3,6.0,0,9,0,9.52425215480818,23.0,30.0,1008.6,0,38.4,283,1.4,2025,3,102.463
13,4,16.0,6.0,190.0,216.0,273.5594525235244,201.0,0,3,3.0,1,6,0,9.52425215480818,23.0,30.0,1008.6,0,38.4,283,1.4,2025,3,101.694
15,81,15.0,5.0,192.0,215.0,273.5594525235244,199.0,0,3,3.0,1,6,0,9.52425215480818,23.0,30.0,1008.6,0,38.4,283,1.4,2025,3,100.708
20,1,14.0,5.0,202.0,235.0,273.5594525235244,234.0,0,3,3.0,1,10,0,9.52425215480818,23.0,30.0,1008.6,0,38.4,283,1.4,2025,3,93.255
16,63,14.0,6.0,189.0,227.0,273.5594525235244,275.0,0,3,3.0,1,7,0,9.52425215480818,23.0,30.0,1008.6,0,38.4,283,1.4,2025,3,99.642
7,10,14.0,5.0,201.0,236.0,273.5594525235244,249.0,0,3,5.0,0,1,0,9.52425215480818,23.1,29.0,1008.7,0,38.1,249,1.6,2025,3,92.741
0,23,17.0,6.0,197.0,236.0,273.5594525235244,282.0,0,3,6.0,0,11,0,9.52425215480818,23.1,29.0,1008.7,0,38.1,249,1.6,2025,3,93.19
17,55,18.0,6.0,187.0,234.0,273.5594525235244,280.0,0,3,6.0,0,11,0,9.52425215480818,23.1,29.0,1008.7,0,38.1,249,1.6,2025,3,93.828
15,81,17.0,6.0,235.0,264.0,283.0,300.0,1,3,2.0,1,6,0,9.52425215480818,23.0,30.0,1008.6,0,38.0,349,2.5,2025,3,74.67
18,18,20.0,7.0,231.0,263.0,281.0,298.0,1,2,5.0,0,2,0,9.52425215480818,23.0,30.0,1008.6,0,38.0,349,2.5,2025,3,75.581
0,23,19.0,7.0,235.0,263.0,281.0,296.0,1,3,2.0,1,11,0,9.52425215480818,23.0,30.0,1008.6,0,38.0,349,2.5,2025,3,75.473
13,4,18.0,7.0,232.0,263.0,267.0,297.0,0,3,2.0,1,6,0,9.52425215480818,22.9,31.0,1008.7,0,38.0,322,2.3,2025,3,75.344
20,1,16.0,6.0,235.0,262.0,282.0,299.0,1,3,2.0,1,10,0,9.52425215480818,22.9,31.0,1008.7,0,38.0,322,2.3,2025,3,74.704
1,14,18.0,7.0,235.0,264.0,282.0,298.0,1,2,3.0,0,2,0,9.52425215480818,22.9,31.0,1008.7,0,38.0,322,2.3,2025,3,75.431
7,10,16.0,6.0,233.0,263.0,281.0,301.0,1,3,2.0,1,1,0,9.52425215480818,22.9,31.0,1008.7,0,38.0,322,2.3,2025,3,75.787
17,55,20.0,7.0,234.0,262.0,282.0,298.0,1,3,2.0,1,11,0,9.52425215480818,22.9,31.0,1008.7,0,38.0,322,2.3,2025,3,75.432
16,63,16.0,7.0,235.0,266.0,284.0,300.0,1,2,2.0,1,7,0,9.52425215480818,22.9,31.0,1008.7,0,38.0,322,2.3,2025,3,74.807
15,81,18.0,6.0,207.0,206.0,273.5594525235244,190.0,0,3,3.0,1,6,0,9.52425215480818,22.9,30.0,1008.7,0,37.9,288,1.8,2025,3,116.454
20,1,17.0,6.0,190.0,214.0,273.5594525235244,175.0,0,3,3.0,1,10,0,9.52425215480818,23.0,30.0,1008.6,0,37.5,290,0.5,2025,3,109.089
16,63,17.0,7.0,153.0,192.0,273.5594525235244,253.0,0,2,3.0,1,7,0,9.52425215480818,23.0,30.0,1008.6,0,37.5,290,0.5,2025,3,111.871
17,55,1.0,1.0,187.0,182.0,264.0,262.0,0,3,1.0,1,11,0,9.52425215480818,21.1,58.0,1015.1,0,41.1,148,0.5,2025,6,95.322
14,31,1.0,1.0,161.0,173.0,267.0,254.0,0,3,1.0,1,4,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,95.35
3,87,1.0,1.0,180.0,183.0,268.0,254.0,0,3,1.0,1,4,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,89.795
7,10,1.0,1.0,168.0,174.0,263.0,271.0,0,2,1.0,1,1,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,93.574
5,43,1.0,1.0,178.0,175.0,263.0,272.0,0,2,1.0,1,1,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,95.309
10,27,1.0,1.0,175.0,180.0,266.0,258.0,0,3,1.0,1,5,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,92.343
11,30,1.0,1.0,153.0,177.0,265.0,258.0,0,3,1.0,1,9,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,94.622
4,5,1.0,1.0,164.0,177.0,265.0,256.0,0,3,1.0,1,5,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,328,1.0,2025,6,92.2
8,6,1.0,1.0,168.0,170.0,239.0,261.0,0,3,1.0,1,9,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,96.573
1,14,1.0,1.0,178.0,161.0,247.0,258.0,0,3,1.0,1,2,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,95.823
0,23,2.0,1.0,197.0,184.0,268.0,247.0,1,3,2.0,1,11,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,82.067
17,55,2.0,1.0,199.0,188.0,268.0,267.0,1,3,2.0,1,11,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,80.617
14,31,2.0,1.0,200.0,199.0,271.0,279.0,1,3,2.0,1,4,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,75.294
3,87,2.0,1.0,212.0,198.0,269.0,281.0,1,3,2.0,1,4,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,74.598
18,18,1.0,1.0,75.0,171.0,257.0,266.0,0,3,1.0,1,2,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,107.734
7,10,2.0,1.0,201.0,190.0,266.0,279.0,1,2,2.0,1,1,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,77.066
12,16,1.0,1.0,97.0,167.0,269.0,262.0,0,3,1.0,1,3,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,109.84
19,22,1.0,1.0,167.0,182.0,236.0,251.0,0,3,1.0,1,10,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,94.744
5,43,2.0,1.0,212.0,189.0,266.0,277.0,1,2,2.0,1,1,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,76.091
9,44,1.0,1.0,113.0,176.0,269.0,258.0,0,3,1.0,1,3,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,109.245
10,27,2.0,1.0,213.0,198.0,269.0,278.0,1,3,2.0,1,5,0,9.52425215480818,20.9,60.0,1015.0,0,40.6,187,0.7,2025,6,73.354
11,30,2.0,1.0,211.0,171.0,268.0,278.0,1,3,2.0,1,9,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,77.498
4,5,2.0,1.0,214.0,198.0,265.0,276.0,1,3,2.0,1,5,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,73.494
2,12,1.0,1.0,175.0,179.0,270.0,259.0,0,3,1.0,1,7,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,88.855
8,6,2.0,1.0,193.0,187.0,269.0,262.0,1,3,2.0,1,9,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,80.32
0,23,3.0,1.0,216.0,200.0,269.0,276.0,1,3,3.0,1,11,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,73.153
17,55,3.0,1.0,217.0,199.0,267.0,277.0,1,3,3.0,1,11,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,73.632
1,14,2.0,1.0,189.0,169.0,268.0,256.0,1,3,2.0,1,2,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,92.033
12,16,2.0,1.0,213.0,201.0,268.0,281.0,1,3,2.0,1,3,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,73.063
18,18,2.0,1.0,179.0,162.0,269.0,251.0,1,3,2.0,1,2,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,85.94
14,31,3.0,1.0,153.0,156.0,268.0,230.0,0,3,3.0,1,4,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,97.884
9,44,2.0,1.0,212.0,199.0,270.0,282.0,1,3,2.0,1,3,0,9.52425215480818,21.0,59.0,1015.1,0,41.1,0,0.4,2025,6,73.687
3,87,3.0,1.0,184.0,145.0,268.0,255.0,0,3,3.0,1,4,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,99.344
19,22,2.0,1.0,182.0,181.0,268.0,208.0,1,3,2.0,1,10,0,9.52425215480818,21.1,59.0,1015.1,0,41.1,300,0.8,2025,6,87.851
